Category;Brand;CC;Model;Year;AGM_Premium;MF;Conventional;Conventional_Old
Motorcycles;HONDA;750;XRV750 African Twin;90-92;YTX14AH-BS;-;YB14-B2;-
Motorcycles;HONDA;750;XRV750 African Twin;-;-;YTX14-BS;-;-
Motorcycles;HONDA;800;PC800 Pacific Coast;89-98;-;YTX12-BS;-;-
Motorcycles;HONDA;800;VFR800;01-;YTZ12S;-;-;-
Motorcycles;HONDA;800;VFR800, A Interceptor, ABS;02-07;YTZ12S;-;-;-
Motorcycles;HONDA;800;VFR800F I;02;YTZ12S;YTX12-BS;-;-
Motorcycles;HONDA;800;VFR800FI Interceptor;98-01;-;YTX12-BS;-;-
Motorcycles;HONDA;800;VFR800P;01-;YTZ14S;-;-;-
Motorcycles;HONDA;800;VT800C Shadow;88;YTX14AH-BS;-;YB14-B2;-
Motorcycles;HONDA;900;CB900 FZ80;-;-;-;YB14L-A2;-
Motorcycles;HONDA;900;CB900C, F;80-82;YTX14AHL-BS;-;YB14L-A2;-
Motorcycles;HONDA;900;CB900F Boldr;79-83;-;-;YB14L-A2;-
Motorcycles;HONDA;900;CB900F Hornet;02-;YTZ10S;-;-;-
Motorcycles;HONDA;900;CBR900RR FireBlade;00-02;YTZ10S;-;-;-
Motorcycles;HONDA;900;CBR900R, RR FireBlade;92-99;-;YTX9-BS;-;-
Motorcycles;HONDA;900;CBR929R;00-;YTZ10S;-;-;-
Motorcycles;HONDA;900;CBR954RR;01-;YTZ10S;-;-;-
Motorcycles;HONDA;919;CB900F (919);02-06;YTZ10S;-;-;-
Motorcycles;HONDA;929;CBR929RR, RE;00-01;YTZ10S;-;-;-
Motorcycles;HONDA;954;CBR954RR;02-03;YTZ10S;-;-;-
Motorcycles;HONDA;1000;CB1000;94-95;-;YTX12-BS;-;-
Motorcycles;HONDA;1000;CB1000C Custom;83;YTX14AHL-BS;-;YB14L-A2;-
Motorcycles;HONDA;1000;CB1000F;93-96;-;YTX12-BS;-;-
Motorcycles;HONDA;1000;CB1000FT;93-96;-;YTX12-BS;-;-
Motorcycles;HONDA;1000;CBR1000F Hurricane;87-96;YTX14AHL-BS;-;YB14L-B2;-
Motorcycles;HONDA;1000;CBR1000RR Fireblade;04-07;YTZ10S;-;-;-
Motorcycles;HONDA;1000;CBR1000RR Fireblade;07-;YTZ7S;-;-;-
Motorcycles;HONDA;1000;CBX1000;79;-;-;YB18L-A;-
Motorcycles;HONDA;1000;CBX1000 (Opt.);81;-;-;YB18L-A;-
Motorcycles;HONDA;1000;CBX1000 Super Sport;79-82;YTX20HL-BS;YTX20L-BS;YB18L-A;-
Motorcycles;HONDA;1000;CBX1000 Super Sport (Opt);82;-;-;Y50-N18L-A-CX;Y50-N18L-A
Motorcycles;HONDA;1000;GL1000, LTD, K Gold Wing;75-79;-;-;Y50-N18L-A-CX;Y50-N18L-A
Motorcycles;HONDA;1000;RVT1000R RC51;00-06;YTZ12S;-;-;-
Motorcycles;HONDA;1000;Varadeo;99;-;YTX14-BS;-;-
Motorcycles;HONDA;1000;VF1000F Boldr;85;-;-;YB16B-A;-
Motorcycles;HONDA;1000;VF1000F Interceptor;84-85;-;-;YB16B-A;-
Motorcycles;HONDA;1000;VF1000R, F;84-86;-;-;YB16B-A;-
Motorcycles;HONDA;1000;VTR1000 F;01-;YTZ12S;-;-;-
Motorcycles;HONDA;1000;VTR1000 F;97-00;-;YTX12-BS;-;-
Motorcycles;HONDA;1000;VTR1000F Super Hawk;01-05;YTZ12S;-;-;-
Motorcycles;HONDA;1000;VTR1000F Super Hawk;97-00;-;YTX12-BS;-;-
Motorcycles;HONDA;1000;VTR1000SP;00-;YTZ12S;-;-;-
Motorcycles;HONDA;1000;VTR1000SP II;04;-;YTX12-BS;-;-
Motorcycles;HONDA;1000;XL1000V;-;-;YTX20A-BS;-;-
Motorcycles;HONDA;1100;CB1100F Boldr, R, R II;81-83;-;-;YB14L-A2;-
Motorcycles;HONDA;1100;CB1100F Super Sport;83;YTX14AHL-BS;-;YB14L-A2;-
Motorcycles;HONDA;1100;CB1100SF;00-01;-;YTX12-BS;-;-
Motorcycles;HONDA;1100;CBR1100 XX;01-;YTZ12S;-;-;-
Motorcycles;HONDA;1100;CBR1100 XX Blackbird;97-00;-;YTX12-BS;-;-
Motorcycles;HONDA;1100;GL1100 Gold Wing;80-83;-;-;Y50-N18L-A-CX;Y50-N18L-A
Motorcycles;HONDA;1100;GL1100 I Interstate;80-83;-;-;Y50-N18L-A;-
Motorcycles;HONDA;1100;GL1100, D Gold Wing;80-83;-;-;Y50-N18L-A;-
Motorcycles;HONDA;1100;GL1100A Aspencade;80-83;-;-;Y50-N18L-A;-
Motorcycles;HONDA;1100;ST1100, A Police, Pan Eur.;90-;-;YTX14-BS;-;-
Motorcycles;HONDA;1100;ST1100, ABS-TCS, 1100A;91-02;-;YTX14-BS;-;-
Motorcycles;HONDA;1100;VF1100C V65 Magna;83-86;YTX20H-BS;YTX20-BS;YB18-A;-
Motorcycles;HONDA;1100;VF1100S V65 Sabre;84-85;YTX20HL-BS;YTX20L-BS;YB18L-A;-
Motorcycles;HONDA;1100;VT1100 C II;95-00;-;-;HYB16A-AB;-
Motorcycles;HONDA;1100;VT1100 C, C II Shadow;85-96;-;-;HYB16A-AB;-
Motorcycles;HONDA;1100;VT1100 C2 Shadow Sabre;00-04;-;YTX14-BS;-;-
Motorcycles;HONDA;1100;VT1100C Shadow Spirit;85-97;YTZ14S;-;HYB16A-AB;-
Motorcycles;HONDA;1100;VT1100C, C3, T Shadow;98-00;YTZ14S;-;HYB16A-AB;-
Motorcycles;HONDA;nan;(Spirit, Aero, A. C. E. Tourer);-;-;-;-;-
Motorcycles;HONDA;1100;VT1100C, C3, T Shadow;01-07;-;YTX14-BS;-;-
Motorcycles;HONDA;nan;(Spirit, Aero, A. C. E. Tourer);-;-;-;-;-
Motorcycles;HONDA;1100;VT1100C2 Shadow A. C. E.;95-99;YTZ14S;-;HYB16A-AB;-
Motorcycles;HONDA;1100;VT1100C2 Shadow Sabre;00-07;-;YTX14-BS;-;-
Motorcycles;HONDA;1200;GL1200 Aspencade;84-87;-;-;Y50-N18L-A;-
Motorcycles;HONDA;1200;GL1200 Gold Wing;84-87;-;-;Y50-N18L-A-CX;Y50-N18L-A
Motorcycles;HONDA;1200;GL1200 I/A;86-87;-;-;Y50-N18L-A;-
Motorcycles;HONDA;1200;GL1200 SEI;86;-;-;Y50-N18L-A;-
Motorcycles;HONDA;1300;CB1300 Super Four;01-;YTZ14S;-;-;-
Motorcycles;HONDA;1300;CB1300DC X4 Type LD;01-;-;YTX14-BS;-;-
Motorcycles;HONDA;1300;Pan-European;4;YTZ14S;-;-;-
Motorcycles;HONDA;1300;ST1300, A, P, ABS;03-06;YTZ14S;-;-;-
Motorcycles;HONDA;1300;STX1300;01-;YTZ14S;-;-;-
Motorcycles;HONDA;1300;VTX1300C, S Retro;03-07;-;YTX14-BS;-;-
Motorcycles;HONDA;1300;VTX1300R, S, C;5;-;YTX14-BS;-;-
Motorcycles;HONDA;1300;X4;-;-;YTX14-BS;-;-
Motorcycles;HONDA;1500;GL1500 A Aspencade;95-97;-;-;Y50-N18L-A3;-
Motorcycles;HONDA;1500;GL1500 C (F6C);-;-;YTX14-BS;-;-
Motorcycles;HONDA;1500;GL1500 Gold Wing;88-00;-;-;Y50-N18L-A3;-
Motorcycles;HONDA;1500;GL1500 I Gold Wing Inter.;91-96;-;-;Y50-N18L-A3;-
Motorcycles;HONDA;1500;GL1500 SE Gold Wing SE;91-00;-;-;Y50-N18L-A3;-
Motorcycles;HONDA;1500;GL1500 Valkyrie;97-03;-;YTX14-BS;-;-
Motorcycles;HONDA;1800;GL1800 Gold Wing;01-08;YTX20HL-BS;YTX20L-BS;-;-
Motorcycles;HONDA;1800;GL1800A GOLD WING;01-08;-;YTX20L-BS;-;-
Motorcycles;HONDA;1800;GL1800;08-;GYZ20L;-;-;-
Motorcycles;HONDA;1800;NRX1800 Valkyrie Rune;04-05;YTX20HL-BS;YTX20L-BS;-;-
Motorcycles;HONDA;1800;VTX1800C, F, N, R Retro, S;02-07;YTX20HL-BS;YTX20L-BS;-;-
Motorcycles;HUSABERG;50;All Electric Start Models;01-02;-;YTX5L-BS;-;-
Motorcycles;HUSABERG;50;All Electric Start Models;97-00;-;YTX9-BS;-;-
Motorcycles;HUSABERG;450;FE450e/6;-;YTZ7S;-;-;-
Motorcycles;HUSABERG;450;FS450e/6;-;YTZ7S;-;-;-
Motorcycles;HUSABERG;550;FE550e/6;-;YTZ7S;-;-;-
Motorcycles;HUSABERG;650;FE650e/6;-;YTZ7S;-;-;-
Motorcycles;HUSABERG;650;FS650e/6;-;YTZ7S;-;-;-
Motorcycles;HUSQVARNA;125;SM125S;-;-;YTX4L-BS;-;-
Motorcycles;HUSQVARNA;125;WRE125;-;-;YTX4L-BS;-;-
Motorcycles;HUSQVARNA;400;TE410E;00-01;-;YTX14-BS;-;-
Motorcycles;HUSQVARNA;450;SM450R;-;-;YTX4L-BS;-;-
Motorcycles;HUSQVARNA;450;TE450/TC450;-;YTZ7S;YTX7L-BS;-;-
Motorcycles;HUSQVARNA;580;TE610E, SM610S;00-01;-;YTX14-BS;-;-
Motorcycles;HUSQVARNA;610;SM610S;99-;-;YTX7L-BS;-;-
Motorcycles;HUSQVARNA;610;TE610;98-;-;YTX14-BS;-;-
Motorcycles;HYOSUNG MOTORS;50;SB Super Cab, SD50 Sense;All;-;YTX4L-BS;-;-
Motorcycles;HYOSUNG MOTORS;50;SF50 Prima;All;-;YTX4L-BS;-;-
Motorcycles;HYOSUNG MOTORS;100;EZ100;All;-;YTX4L-BS;-;-
Motorcycles;HYOSUNG MOTORS;125;XRX125;All;-;YTX7A-BS;-;-
Motorcycles;INDIAN;1442;Scout, Spirit;02-03;YTX20H-BS;YTX20-BS;-;-
Motorcycles;INDIAN;1638;Chief;02-03;YTX24HL-BS;-;-;-
Motorcycles;INDIAN;nan;All Models;99-01;YTX20H-BS;YTX20-BS;-;-
Motorcycles;INNOCENTI;125;Lambretta LI/DL;-;-;-;6N11A-3A;-
Motorcycles;INNOCENTI;150;Lambretta LI/DL;-;-;-;-;6N11A-3A
Motorcycles;INNOCENTI;175;Lambretta LI/DL;-;-;-;-;6N11A-3A
Motorcycles;INNOCENTI;175;Lambro FL1;-;-;-;Y60-N24L-A;-
Motorcycles;INNOCENTI;200;Lambro FL1;-;-;-;Y60-N24L-A;-
Motorcycles;INNOCENTI;450;Lambro;-;-;-;Y60-N24L-A;-
Motorcycles;INNOCENTI;550;Lambro;-;-;-;Y60-N24L-A;-
Motorcycles;INNOCENTI;600;Lambro;-;-;-;Y60-N24L-A;-
Motorcycles;ITALJET;50;Adly;-;-;-;YB5L-B;-
Motorcycles;ITALJET;50;Bazooka, 2;-;-;-;YB4L-B;-
Motorcycles;ITALJET;50;Cruise;-;-;-;YB4L-B;-
Motorcycles;ITALJET;50;Dragster;97;-;-;YB4L-B;-
Motorcycles;ITALJET;50;Formula;95-;-;-;YB4L-B;-
Motorcycles;ITALJET;50;Pista;-;-;-;YB4L-B;-
Motorcycles;ITALJET;50;Reporter;-;-;-;YB4L-B;-
Motorcycles;ITALJET;50;Scoop;-;-;-;YB4L-B;-
Motorcycles;ITALJET;50;Torpedo;97-;-;-;YB4L-B;-
Motorcycles;ITALJET;50;Velocifero;95-;-;-;YB4L-B;-
Motorcycles;ITALJET;125;Dragster;99;-;-;YB10L-B;-
Motorcycles;ITALJET;125;Formula;97-;-;-;YB9-B;-
Motorcycles;ITALJET;125;Millenium;-;-;YTX7A-BS;-;-
Motorcycles;ITALJET;125;Torpedo;99;-;-;YB9-B;-
Motorcycles;ITALJET;150;Millenium;-;-;YTX7A-BS;-;-
Motorcycles;ITALJET;150;Torpedo;-;-;-;YB9-B;-
Motorcycles;ITALJET;180;Dragster;99;-;YTX14-BS;-;-
Motorcycles;JAWA;180;360, 361;-;-;-;-;B38-6A
Motorcycles;JAWA;180;623, 633;-;-;-;-;B38-6A
Motorcycles;JIA LING HONDA;125;CB125T,X;-;-;-;-;12N9-4B-1
Motorcycles;JIA LING HONDA;125;CG125;-;-;-;-;12N9-4B-1
Motorcycles;JIA LING HONDA;125;CH125;-;-;-;-;12N9-4B-1
Motorcycles;JIA LING HONDA;125;CM125;-;-;-;-;12N9-4B-1
Motorcycles;JIANGMEN DIHAO;100;110-4,6;-;-;-;YB5L-B;-
Motorcycles;JIANGMEN DIHAO;125;125T-2C;-;-;YTX9-BS;-;-
Motorcycles;JIANGMEN DIHAO;125;125T-A,B,C,D;-;-;YTX7A-BS;-;-
Motorcycles;JIANGMEN DIHAO;125;CG125,3,5,6,6A,7,8;-;-;-;-;YB6L-B
Motorcycles;JIANGMEN DIHAO;125;CG125-4,4A,9,9A;-;-;-;YB9L-A2;-
Motorcycles;JIANGMEN DIHAO;125;CG125-7;-;-;-;-;12N9-4B-1
Motorcycles;JIANGMEN DIHAO;125;HN125-3;-;-;-;-;12N9-4B-1
Motorcycles;JIANGMEN DIHAO;125;HN125-3A;-;-;-;YB9L-A2;-
Motorcycles;JIANGMEN DIHAO;150;150-2;-;-;-;-;12N7A-3A
Motorcycles;JIANGMEN DIHAO;150;150-6,7,8;-;-;-;-;12N9-4B-1
Motorcycles;JIANGMEN DIHAO;150;150J-5A,8A;-;-;-;-;12N9-4B-1
Motorcycles;JIANGMEN DIHAO;150;CG150-3;-;-;YTX7L-BS;-;-
Motorcycles;JIANSHE YAMAHA;100;5WY;-;-;YTX5L-BS;-;-
Motorcycles;JIANSHE YAMAHA;100;JOG;-;-;YTX5L-BS;-;-
Motorcycles;JIANSHE YAMAHA;125;27S;-;-;YTX7L-BS;-;-
Motorcycles;JIANSHE YAMAHA;125;4KL;-;-;YTX7A-BS;-;-
Motorcycles;JINAN SUZUKI;110;GM110;-;-;-;YB5L-B;-
Motorcycles;KASEA;50;Sense, Prima;All;-;YTX5L-BS;-;-
Motorcycles;KASEA;125;RX125;All;-;YTX7A-BS;-;-
Motorcycles;KAWASAKI;50;AE50 A1, AR50 A1;-92;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;50;AE50;-;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;50;AR50 C2-C4;-;-;-;YB12A-A;-
Motorcycles;KAWASAKI;50;AR50 C5 (EU);-;-;-;YB12A-A;-
Motorcycles;KAWASAKI;50;AR50 C5 (GR, UK);-;-;-;-;6N6-3B-1
Motorcycles;KAWASAKI;50;AR50 C6-C10;-;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;50;AV50;-92;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;50;KMX50A;88-;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;50;MX50A;-95;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;80;AE80, AR80A;-98;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;80;AR80 C2-C8;-;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;80;KMX80;88-;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;90;AN90B;-95;-;-;-;12N5.5A-3B
Motorcycles;KAWASAKI;90;G3SS Series;69-72;-;-;-;6N4-2A-3
Motorcycles;KAWASAKI;90;G3SS Series;73-74;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;90;G3TR Series;69-70;-;-;-;6N4-2A-3*
Motorcycles;KAWASAKI;90;MC1 Series;73-75;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;100;G3SS Series;75;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;100;G3TR Series;71;-;-;-;6N4-2A-3*
Motorcycles;KAWASAKI;100;G4TR Series;70-72;-;-;-;6N2-2A-3
Motorcycles;KAWASAKI;100;G4TR Series;73-75;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;100;G5 Series;72-73;-;-;-;6N4-2A-3
Motorcycles;KAWASAKI;100;G5 Series;74-75;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;100;KE100 B16-B17;82-;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;100;KE100, B1-B15 (EU);-;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;100;KE100A, KM100A;76-78;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;100;KE100A, KM100A;79-81;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;100;KE100-B;82-01;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;100;KH100 G5-G8;-;-;-;-;6N6-3B-1
Motorcycles;KAWASAKI;100;KH100-B;76-77;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;100;KH100H;-95;-;-;-;6N6-3B-1
Motorcycles;KAWASAKI;100;KM100;-92;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;100;KM100-A;76-78;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;100;KM100-A;79-81;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;100;KV100-A;76;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;110;KSR110;05-;YTX4L-BS;YT4L-BS;-;-
Motorcycles;KAWASAKI;120;C2SS RoadRunner;67-69;-;-;-;6N4-2A-3
Motorcycles;KAWASAKI;120;C2TR RoadRunner;67-69;-;-;-;6N4-2A-3
Motorcycles;KAWASAKI;125;AR125 A1A-A8;-;-;-;-;12N5-3B
Motorcycles;KAWASAKI;125;AR125 B1-B8;-;-;-;-;12N5-3B
Motorcycles;KAWASAKI;125;AR125 S;-;-;-;-;12N5-3B
Motorcycles;KAWASAKI;125;BN125;01-07;-;-;YB9-B;-
Motorcycles;KAWASAKI;125;BN125 A1-A2 Eliminator;01-04;-;-;YB9-B;-
Motorcycles;KAWASAKI;125;F6 Series;71-73;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;125;K125K;-94;-;-;-;6N6-3B-1
Motorcycles;KAWASAKI;125;K125-K7;-94;-;-;YB3L-B;-
Motorcycles;KAWASAKI;125;KDX125 A1-A4, SR;94-95;-;-;YB3L-A;-
Motorcycles;KAWASAKI;125;KDX125 B1-B4;-;-;-;YB3L-A;-
Motorcycles;KAWASAKI;125;KE125 A8-A12;-95;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;125;KE125-A;76-83;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;125;KH125 K1-K6;-;-;-;-;6N6-3B-1
Motorcycles;KAWASAKI;125;KH125 K7, K10;-;-;-;YB3L-B;-
Motorcycles;KAWASAKI;125;KH125 L1;-;-;-;-;6N6-3B-1
Motorcycles;KAWASAKI;125;KMX125 A1-A8, A11;86-02;-;-;YB4L-B;-
Motorcycles;KAWASAKI;125;KMX125 B1-B9;91-;-;-;YB4L-B;-
Motorcycles;KAWASAKI;125;KS125 Series;74-75;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;175;F7 Series;71-75;-;-;-;6N4-2A-5
Motorcycles;KAWASAKI;175;KDX175 B;-92;-;-;-;6N4B-2A
Motorcycles;KAWASAKI;175;KE175 B;76-78;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;175;KE175 D, F;-92;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;200;KDX200 B1-B2;-92;-;-;YB3L-A;-
Motorcycles;KAWASAKI;200;KMX200 A2-A5;-97;-;-;YB4L-B;-
Motorcycles;KAWASAKI;200;KZ200 A, C;-95;-;-;YB10L-B;-
Motorcycles;KAWASAKI;250;250TR (BJ250F);02-;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;A1 Series;66-71;-;-;YB9-B;12N9-4B-1
Motorcycles;KAWASAKI;250;D-TRACKER (LX250E);02-;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;EL250 A, B, C Eliminator;91-96;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;EL250 D, E, F;-;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;EL250, HS;88-93;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;EL252;96-02;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;ER250 A;-95;-;-;YB9L-B;-
Motorcycles;KAWASAKI;250;ER250 B2-B3;83-84;-;-;YB9L-B;-
Motorcycles;KAWASAKI;250;Estrella-BJ250 A2,A3,C2,C3;92-;-;YTX9-BS;-;-
Motorcycles;KAWASAKI;250;EX250 Ninja;86-94;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;EX250 Ninja;95-07;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;EX250 Ninja 250R;08;-;YTX7A-BS;-;-
Motorcycles;KAWASAKI;250;F4 Series;69-70;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;250;F8 Series;71-72;-;-;-;6N2-2A-3
Motorcycles;KAWASAKI;250;F11 Series;73-75;-;-;-;6N4B-2A-3
Motorcycles;KAWASAKI;250;GPX250R EX250 F2-F8;87-;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;GPX250R-II (EX250G1);88-;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;GPZ250 EX250H1-H4;83-;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;GPZ250R EX250 F9-F13;95-;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;GPZ250R EX250 H5-H9;95-;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;KE250 B;77-79;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;250;KH250 A;77;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;250;KH250 B;76-77;-;-;-;12N5.5-3B
Motorcycles;KAWASAKI;250;KH250-A;76;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;250;KL250;78-84;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;250;KL250 A;78-82;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;250;KL250 D2-D16;-;-;-;YB4L-B;-
Motorcycles;KAWASAKI;250;KL250 Super Sherpa;00-04;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;KL250C;83-84;-;-;-;6N6-1D-2
Motorcycles;KAWASAKI;250;KL250-D KLR;85-05;-;-;YB4L-A;-
Motorcycles;KAWASAKI;250;KL250G, H Super Sherpa;00-04;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;KLE250 Anhelo (LE250A);-97;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;KLR250 D-KL250D;85-04;-;-;YB4L-A;-
Motorcycles;KAWASAKI;250;KLX250 B;82-83;-;-;-;6N4B-2A
Motorcycles;KAWASAKI;250;KLX250ES G1/G2;94-95;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;KLX250S;06-07;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;KR250 B, C, KR, 1S;-92;-;-;YB4L-B;-
Motorcycles;KAWASAKI;250;KZ250 A;79-82;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;KZ250 CSR, LTD;80-83;-;-;YB10L-A2;12N10-3A-2
Motorcycles;KAWASAKI;250;KZ250 W LTD;83-95;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;KZ250C;80-82;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;KZ250D LTD;80;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;KZ250G LTD;81-82;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;KZ250L CSR;82;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;LTD250;80-81;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;LX250 G, F;95;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;S1 Series;73-75;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;250;Z250 A, C, J, LTD;-92;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;250;Z250 GP C1;81;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;ZR250A, B Balius;91-;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;250;ZXR250, R (ZX250A,C);90-;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;ZZ-R (EX250H);90-93;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;250;ZZ-R (EX250H);99-02;-;YTX7L-BS;-;-
Motorcycles;KAWASAKI;305;EX305 A1, B GP;83;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;305;GPZ305;83;-;-;YB9L-A2;-
Motorcycles;KAWASAKI;305;KZ305 A CSR, LTD;81-88;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;305;KZ305B CSR;82;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;305;KZ305B LTD;87-88;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;305;LTD305;87;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;305;Z305 (CSR305);88;-;-;YB10L-A2;-
Motorcycles;KAWASAKI;350;A7 Series;66-71;-;-;YB9-B;12N9-4B-1
Motorcycles;KAWASAKI;350;F5 Series;70-71;-;-;-;6N2-2A-3
Motorcycles;KAWASAKI;350;F9 Series;72;-;-;-;6N2-2A-3
Motorcycles;KAWASAKI;350;F9 Series;73-75;-;-;-;6N4B-2A-3
Motorcycles;KAWASAKI;350;S2 Series;72-73;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;400;400 KH400-A;76-78;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;400;EN400, -Twin;94;-;-;YB12A-A;-
Motorcycles;KAWASAKI;400;EN400B Vulcan;95;-;-;YB12A-A;-
Motorcycles;KAWASAKI;400;EX4 (EX400 A2/A3, B);94;-;-;YB14L-A2;-
Motorcycles;KAWASAKI;400;FX400R (ZX400A);-;-;-;YB12A-A;-
Motorcycles;KAWASAKI;400;FX400R (ZX400C2-C4, D);-;-;-;YB12A-AK;-
Motorcycles;KAWASAKI;400;GPX400R (ZX400F);-;-;-;YB12A-AK;-
Motorcycles;KAWASAKI;400;GPZ400F-II (KZ400M);83-;-;-;YB12A-AK;-
Motorcycles;KAWASAKI;400;GPZ400R (ZX400D);85-87;-;-;YB12A-AK;-
Motorcycles;KAWASAKI;400;GPZ400S (EX400A);-;-;-;YB14L-A2;YB12A-AK
Motorcycles;KAWASAKI;400;KH400;92;-;-;-;12N5.5-3B
Motorcycles;KAWASAKI;400;KH400A;76-78;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;400;KLE400 (LE400A);91-;-;YTX12-BS;-;-
Motorcycles;KAWASAKI;400;KLX400R, KLX400SR;03-04;-;YT7B-BS;-;-
Motorcycles;KAWASAKI;400;KX400H;79;-;-;YB12A-A;-
Motorcycles;KAWASAKI;400;KZ400 Deluxe;77-79;-;-;YB12A-A;12N12A-4A-1
Motorcycles;KAWASAKI;400;KZ400A Delux;77-78;-;-;-;12N12A-4A-1
Motorcycles;KAWASAKI;400;KZ400-aS;75-77;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;400;KZ400C, S;75-;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;400;KZ400-D, H;74-79;-;-;YB12A-A;12N12A-4A-1
Motorcycles;KAWASAKI;400;KZ400J;80-82;-;-;YB12A-A;-
Motorcycles;KAWASAKI;400;Mach II;-;-;-;-;12N5.5-4B
Motorcycles;KAWASAKI;400;March;-;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;400;S3 Series;74-75;-;-;-;12N5.5-4A
Motorcycles;KAWASAKI;400;VN400A, C Vulcan;95-;-;YTX12-BS;-;-
Motorcycles;KAWASAKI;400;Z400 Custom (KZ400B);78-;-;-;YB12A-A;-
Motorcycles;KAWASAKI;400;Z400 F ZR400B;84;-;-;YB12A-AK;-
Motorcycles;KAWASAKI;400;Z400F-II (ZX400C);91-;-;-;YB12A-AK;-
